year,CO2 (ppmv)
70.04941602000008,287.7707291897673
73.09478323000008,289.3281310647417
76.2620196800001,291.5581974658393
77.17362217000004,286.6550967370638
79.95531419999998,286.32578146070443
80.3438782799999,287.9864944292303
81.58508690999997,289.8324407412929
81.58508690999997,289.23984908475535
82.26960000000008,287.9922513016967
83.25611204999996,284.70897353203816
83.25611204999996,285.3956110242991
85.87161822999997,286.65415816058197
87.02144425999995,285.3533187571561
88.16551931000004,287.17456217295097
91.15595858000006,286.6330756116753
93.3796722699999,283.16210074754474
95.28161881999995,285.56557722684016
96.29172496000001,288.05443747992655
98.89435269,285.4658308627274
99.173,288.7903954001126
99.73761839999997,284.00163402345765
102.67820000000006,286.839237474432
104.09510939000006,282.79015846591506
104.09510939000006,284.44961291293924
105.34534607,283.1828720355646
105.53888998000002,283.5311237194569
106.70678711000005,282.18446768851413
106.70678711000005,280.97849752222953
109.17184283000006,283.6545457229947
113.2998,284.151983964357
116.82279999999992,283.82039231033946
117.12622381999995,285.0861666968484
123.07770000000005,285.90893992625405
125.25500000000011,281.3603652847592
136.34030000000007,284.43128758236145
150.6636000000001,281.2297855549947
150.6636000000001,284.36931824181573
153.5284999999999,280.40443666000317
154.05649999999991,282.3047106620081
155.9034999999999,281.61711795078935
169.70010000000002,273.07371696468044
170.5109,280.23629818436876
176.54449999999997,277.8559524780317
186.30320000000006,276.3961020284933
187.1217999999999,277.15568662096365
197.87059999999997,278.00200109884094
198.0684000000001,276.4573287163011
200.88010000000008,277.6000738939942
208.7428,276.8090000432731
216.12799999999993,278.3109424912346
226.99260000000004,277.01330979867544
227.13560000000007,278.27011023020174
255.93360000000007,277.35805088594464
260.2585999999999,276.3246167739362
268.10570000000007,276.6596678045921
300.9031,278.0152295252318
310.18550000000005,276.6872122505445
321.4006999999999,273.78076231204557
340.53919999999994,271.10903046702873
346.58140000000003,275.066577843599
359.0093999999999,279.3568610690018
361.8233,281.10892823134105
376.98710000000005,282.5698274885973
390.1370999999999,281.82904146165555
400.35249999999996,283.5296825674026
420.3243,283.94789036843633
448.4713999999999,283.1247803916497
480.6032,280.3125047226672
500.83619999999996,282.22658040584827
521.1956,279.7256958832981
539.1394,279.6965499485699
559.6678999999999,280.69145605233933
559.6678999999999,281.1317016084328
601.1501000000001,278.3621212274177
619.8800000000001,284.0676432722511
642.5527999999999,281.5784089788515
671.8032000000001,278.4312489162189
690.4929,282.199286054067
698.7306000000001,282.41311047504325
739.0450000000001,283.68828915610504
750.1886,284.54004420226613
784.0183999999999,283.9659747066713
803.7130999999999,284.510584449478
834.3911,282.8416314024614
850.5902000000001,283.0944582572788
879.7973,282.8444160166049
900.82294,280.9667443357615
909.92083,280.9161701585891
930.72784,280.06452973881244
932.42209,279.7987034131486
967.34583,278.7402401551619
992.34736,277.4071684030988
1035.87184,280.10552589040225
1074.5898,279.42044060983585
1127.67222,278.62300321449914
1156.8950399999999,279.72469920818
1187.70454,279.29371083930937
1219.5665,279.9902637416671
1248.75007,277.098940914164
1280.82364,278.45496800258206
1313.00077,279.58805021854124
1335.4754400000002,277.86971612986054
1367.59231,276.19603745957005
1392.53167,278.4608975547629
1398.37838,276.5590465243607
1432.04389,276.78951906858396
1461.86806,277.1056915049757
1513.06166,279.9999146746923
1543.63545,279.12520908544417
1565.77312,277.24691789826335
1592.66644,277.79537780888165
1632.4542099999999,281.692138914424
1654.39543,280.9089598541969
1675.55608,280.2444922059889
1683.9046899999998,278.31439989271746
1709.3986,280.24908719030117
1775.46638,277.55589209790946
1796.46924,278.0719954240161
21925.899999999998,184.4620277494
22292.199999999997,187.2242115241
22347.600000000002,187.0216472475
22550.100000000002,184.67921815
22604.1,185.207494535
22650.8,188.4866056205
22749.300000000003,190.01358890950002
22833.6,186.13368892427502
22994,189.397339585125
23013.8,190.53007546182502
23107.3,190.08050149462503
23185,188.6041093398
23276.7,197.67188495834998
23358.4,193.532820435975
23445.2,186.77935625474998
23600.5,187.98535915199997
23873.8,183.12944747075
24077.699999999997,184.6823772
24269.8,186.726894870075
24643.6,180.565516782075
25163.6,180.69369987574999
25351.1,182.66041686875002
25543.600000000002,183.37891829900002
25786,186.541161542
26016.000000000004,184.51815170625
26254.499999999996,184.57168235580002
26315.000000000004,183.7673068405
26460.7,186.0128248
26537.1,185.5131813934
26703.699999999997,185.43660435787498
26857.8,186.43114764435
26954.9,188.08462820879998
27042,187.3935686286
27084.800000000003,186.271358966325
27170.199999999997,194.928153007
27280.100000000002,190.0614572262
27441.9,191.95313370887501
27502.800000000003,191.23379793375
27549.7,191.5337587855875
27586.399999999998,191.95350057714998
27661.3,191.46001174245
27687,192.712370759625
27714.1,190.6078690615
27718.6,189.304523923175
27820.7,187.586392521325
27866.399999999998,190.5849616488
27885,189.27849064935
27927.1,188.98634898427503
27973.2,189.286787345625
28097.3,189.95757968037498
28214.1,191.816137593
28271.6,191.59419376510002
28369.699999999997,192.63389865615
28413.9,189.156744422
28426.9,189.6458701976
28577.399999999998,193.10010418009998
28626.4,192.8154242622
28724.3,193.80250764615002
28841.9,193.8897968002
28902.7,192.68758991725
28948.6,193.25940327540002
29008.9,192.8724796734
29150.699999999997,192.26433856792502
29205.3,188.0966829643
29249.600000000002,192.39141674277
29323.899999999998,191.0119519104
29366.1,189.82870639425
29410.2,189.2132558424
29609.199999999997,189.24251845
29681.2,189.77280474485
29742.8,191.28441196185
29837.800000000003,190.9669244527
29952.100000000002,191.375496743275
29999,191.5673410079
30101.5,188.2467783878
30181.7,188.475316491
30277.9,186.51738769949998
30312.699999999997,185.98864642130002
30400.5,184.2981804458
30528.800000000003,182.936081584225
30712.999999999996,187.14328122450002
30775.699999999997,190.33222284570002
31105.2,187.999563507075
31356.4,188.4753253155
31524.100000000002,189.94686495800002
31792.100000000002,193.71283854975002
31818.4,192.9276430365
31933.899999999998,192.507154839675
32026.9,193.3257604058
32079.599999999995,193.90502757875
32147.499999999996,196.41665588339998
32150.600000000002,196.9080549903
32307.9,192.46518778166669
32361.2,195.247244775875
32434.8,194.110429478875
32511.100000000002,194.60682974099998
32594.6,194.4295742917
32677.799999999996,195.08012700165003
32714.1,195.93861278715002
32813.100000000006,199.302319209275
32880.9,196.70181603277499
33009,196.32609642975
33148.3,197.646004846875
33417.5,196.89622890765
33491.399999999994,197.12526326695
33555.3,197.79975641045
33758.100000000006,200.03106638475
33841.00000000001,195.627148340675
33885.7,195.2662323655
33907.49999999999,194.46060405395
33925.899999999994,194.47027317217498
33957,196.47191999325
33991.5,195.41091567172498
34064.200000000004,195.93175875274997
34190.299999999996,194.8874767012333
34250.799999999996,195.7913334535
34312.8,196.266613322
34334.4,196.20185201500001
34556.9,199.6474818549
34602.6,199.48892963999998
34620,200.2924224414
34647.8,198.89171239745002
34710.6,197.16130487224999
34825.6,202.795646976
34866.799999999996,203.0917776366
35089.6,198.7828307793
35165.799999999996,203.60050857025
35281.7,205.3761847385
35337,204.46706210535
35359.4,203.6185257355
35383,201.35769286432503
35445.799999999996,200.29875552115
35497.09999999999,201.06305549865002
35508.5,202.04126672700002
35530.7,201.88660042935
35567.99999999999,201.8276293501
35672.50000000001,201.81310262977502
35701.600000000006,200.5019756069
35854.6,203.28865874520002
35948.3,198.799944457875
36086.5,204.123014498
36173.100000000006,201.7797825328
36261.799999999996,200.09164615275
36506.3,198.9617645275
36591.8,205.10239260525
36669.6,203.76951759
36712.799999999996,203.7543230524
36820.2,202.76033458287498
36939.8,203.514345808
37023.4,206.3568576216
37118.600000000006,210.157174784
37143.200000000004,207.34584681975
37296.5,208.25190909
37302,209.65639176
37338.1,206.586570978
37431,212.50552869749998
37461.299999999996,209.83667782650002
37618.600000000006,214.29589900083332
37647.5,212.135905967
37777.2,212.09241359079002
37895,214.2064208262
38000.3,211.213425214
38088.5,214.36039257750002
38165.59999999999,208.335059710425
38192.399999999994,206.5229252229
38284.200000000004,207.41115700100002
38359.2,207.99977968
38412.8,210.7947524055
38472.9,207.2301825856
38533.2,210.07869060075
38573.6,208.23327262075
38621.8,204.79190564040002
38670.8,204.455553872625
38723.399999999994,206.543994036
38812.6,206.085787558
38874.700000000004,205.650989878
38955.6,205.98808959113333
38976.8,202.3448524395
39053.6,204.28298891580002
39120.50000000001,207.32358522299998
39265.7,208.685091262475
39303.200000000004,209.495641888
39319.9,209.326456305
39339.8,207.868080375675
39379.4,204.77737582487998
39402.9,191.53156337775
39454.4,198.138503631
39515.399999999994,200.402973875925
39621.00000000001,195.70159247466665
39709.2,196.6742707386
39757.100000000006,193.581354240625
39884.99999999999,193.873098888
39900.5,197.55250733926664
40042.7,192.59565555449998
40112.1,193.08131430805
40145.3,193.690311850125
40353.09999999999,193.34610643875
40540.299999999996,193.83589877625
40935.100000000006,194.84207247799998
40953.799999999996,194.48852036325
42386.799999999996,199.15213332966667
43762.5,196.820021533025
44611.200000000004,204.39145432805
45230,210.420411235125
46322.700000000004,213.80675418472498
46564.5,210.13659900649998
46782.9,210.3084491365
47330.299999999996,203.17129553816667
48051.700000000004,198.0225677735
48720.299999999996,198.39664280699998
7294,264.82601862913333
7319.25,263.7436386819
7342.799999999999,261.90241948945
7372.2,263.169199403
7390.25,263.976067265375
7408.55,263.36669208480004
7429.7,261.9645942954
7448.75,262.36092523229996
7466.95,262.469204855
7495.400000000001,265.16260813574996
7511.35,262.94408819349997
7527.8,263.682583198175
7540.75,262.7713558141
7559.349999999999,262.688766297075
7574.2,262.52386173925
7594.2,262.62246076875005
7610.05,264.325934774
7627.65,261.963884112375
7648.45,263.22921859045
7674.95,263.03470843357496
7689.05,262.96974002974997
7713.500000000001,261.88912984125
7733.95,261.428515024875
7745.15,264.147901087625
7785.5,263.75280923125
7812.6,260.8469171516
7828.75,263.05955004505
7863.1,262.79615250166665
7866,263.785068341875
7884.45,264.1209988608
7901.150000000001,263.60922157749997
7911.05,262.31395797675
7917.95,262.6201975386
7944.049999999999,263.628189264
7969.8,263.7727222625
7974.6500000000015,266.7431245765
7976.9000000000015,266.6235110605
8017.8,262.728137882
8020.349999999999,266.326804622475
8027.15,262.97353262844996
8047.15,264.11222454265004
8052.05,261.92183841051246
8065.349999999999,263.98211577456664
8070.000000000001,261.147359383125
8084.25,265.0020722164
8123.249999999999,262.52548321553326
8134.200000000001,265.2611274441
8140.599999999999,266.4813921422
8149.3499999999985,265.3542200372
8158,264.4193667450333
8170.4,264.349656855925
8173.5999999999985,262.0666469112
8194.7,264.79540683374995
8203.65,266.095619798775
8223.150000000001,263.54842680075
8241.5,263.114376962525
8254.55,264.0982710483
8259.9,264.0772382715
8274.75,264.80995846415004
8290.85,262.2701934424
8300.5,263.97446949224997
8303.850000000002,262.49582412899997
8307.500000000002,262.3777933914
8311.15,263.80481111349997
8327,263.4739931276667
8337.95,263.3111784675
8346.899999999998,261.925592482
8369,261.8789852676
8374.6,261.7827720487
8404.55,264.4684488132
8421.5,263.85203808225003
8430.25,263.2526037409125
8438.7,264.956002266
8450.65,265.4809777646
8471.1,263.14561741
8485.35,262.7546649845
8500.8,265.42747675575
8511.599999999999,264.9324338181
8530.9,267.681310935
8546.45,264.25257603800003
8569.1,268.08566483199996
8568.3,265.58422534724997
8584.1,264.8187265464
8607.949999999999,265.82689034235
8629.449999999999,266.51526792899995
8649.300000000001,266.14679625191667
8672.000000000002,265.36664006474996
8690,268.88696799542504
8705.6,266.396436612625
8721.95,265.328769715
8736.4,265.53735801255
8751.95,266.45456986719995
8765.45,265.4906689949
8784.65,266.864647062
8799.75,265.718385482
8815.6,266.276565034
8828.699999999999,265.822341136025
8842.05,266.87227692
8859.6,263.94477988679995
8871.6,266.76239393245004
8887.8,263.8997368098
8907.050000000001,263.631279762
8914,264.5391126235
8939.699999999999,262.3626841258667
8951.999999999998,262.49520732705
8968.85,264.2721056025
8982.499999999998,264.457320014925
8893.213,267.9028278900337
8985.488,265.4473246879209
9080.986,268.86121401097495
9176.945,263.9524321899689
9274.864,270.5975111381655
9370.126,269.2256441647061
9467.522,263.797593582027
9561.392,265.54713785905875
9654.293,271.1691082540198
9759.928,264.96696478895205
9850.266,269.8239136757699
9953.14,265.9214090056133
10047.123,270.67768611855996
10147.752,268.0461575865978
10248.546,267.1885223205751
10352.743,267.44431411632206
10454.905,267.5391756800878
10555.787,271.27597022041294
10656.841,280.9312927131758
10758.376,268.11279412214964
10861.591,271.4997419010105
10957.405,271.8117018847352
11052.504,275.94112049465406
11151.152,268.0613355199051
11246.709,277.029293175379
11339.371,268.8062514925239
11383.156,268.8396344162771
11399.861,272.1638827775123
11417.453,268.4831386910426
11435.931,274.14345909208504
11453.064,272.86948241809176
11472.799,273.09658248435426
11490.446,271.1659882944808
11507.225,271.66344435702626
11523.934,273.5087267559184
11543.596,270.8975316078414
11559.612,266.7402713424808
11576.406,271.0926460402798
11592.243,264.7019637596007
11611.307,265.3035570908851
11628.966,270.2202091929294
11647.924,261.13429330946656
11664.542,251.5528586529488
11682.818,258.6155973344712
11701.438,257.99089690085395
11719.717,260.0430608603061
11740.65,259.89086904448925
11759.212,262.7419682040664
11780.723,262.24947010276907
11802.789,262.53058047537485
11820.5,261.16871076552565
11843.327,258.3101747073089
11863.118,257.6295799831633
11883.166,255.56174454316204
11904.912,259.89657531323917
11926.956,262.57498699245264
11948.086,252.91570205793047
11969.551,257.9931437879996
11990.691,259.3912977602452
12015.895,251.85064164274337
12037.316,252.40713321971356
12058.796,257.09803694796494
12079.849,255.03138662276533
12105.248,259.6570401748525
12124.583,257.01913649818056
12146.495,255.13879991205624
12168.481,255.42428040746907
12190.414,254.96816256782247
12211.34,253.6533400802813
12232.921,253.23182055441774
12256.477,252.95174624217293
12280.774,253.37721064234103
12301.036,252.9240190698803
12321.276,254.73154369365116
12343.121,250.9665079337188
12365.281,248.30941964788178
12388.308,247.00399847303908
12409.378,250.4034368607132
12431.925,251.67023851530323
12454.817,249.828192028346
12475.39,250.17917534767042
12495.838,248.42282246806465
12521.35,250.7361603977909
12543.717,253.9226267174943
12564.615,248.27496932125192
12586.604,251.01866418752644
12607.644,252.09151906637942
12629.853,250.94327763185444
12653.637,247.94829999483662
12673.897,246.52904430354567
12697.141,248.24252191664183
12719.8,245.5919394471499
12739.914,251.29878007926465
12762.577,244.01944039217156
12785.627,245.49602014897292
12809.27,246.23335017876875
12830.152,246.14661205332536
12852.706,243.34501708789696
12873.977,245.2383063619222
12893.384,243.43542944264073
12917.105,242.7942418996904
12939.228,242.17670710529902
12959.751,244.7072616624785
12980.883,241.14801820813656
13001.057,243.41877622767902
13021.916,238.67711437690164
13043.693,242.86480110696388
13066.591,241.90902544878452
13088.223,245.5552999030114
13128.448,238.8172845805215
13172.67,240.91006470650157
13216.195,243.4098936541896
13266.965,244.4197733780046
13304.149,240.86022090165332
13418.103,241.82629259075324
13486.737,244.25427358439862
13531.749,239.8255291423037
13600.809,247.85979844716996
13645.346,242.54747522687632
13712.826,245.59139134507328
13758.73,245.11490412197253
13827.204,243.08435072354874
13871.566,241.95158516671214
13940.228,244.5703386445421
14001.788,239.91958262522573
14022.859,241.8687866200197
14060.093,245.26916500368534
14084.472,236.88000615516702
14120.057,240.39805979670948
14156.604,243.23818680138615
14179.551,243.36064776017062
14205.559,242.3613364190683
14237.445,240.59503531115416
14273.024,244.21229536304708
14298.717,243.03677680876376
14308.608,239.8013722168602
14343.156,246.07891889663432
14354.483,242.39005888170098
14374.989,244.3252352260465
14410.597,246.5463915992586
14422.234,246.60460298931037
14443.283,244.9489026098227
14463.583,242.61345734214723
14497.209,246.05538663336657
14520.852,245.14411641924522
14531.297,247.17377294839466
14541.662,239.8323421305916
14552.933,245.729807649943
14563.518,243.85999766133673
14575.933,243.76503812675872
14586.185,241.9659544143376
14595.468,239.30951417343593
14606.209,241.58632963935628
14619.389,241.97072384125397
14629.987,244.10202126482596
14645.202,242.11592408247537
14652.256,238.62208303328032
14664.087,237.41678590018034
14675.119,238.33541847308942
14686.374,241.49243901935716
14696.689,232.9069484734525
14706.958,232.1794674192821
14718.124,234.5296191365043
14730.883,238.53668908061695
14743.189,235.47501430697426
14758.515,231.9025821178081
14763.412,228.64412988292017
14776.283,231.39272967198517
14787.831,231.78536212593403
14799.135,232.50250206425628
14810.614,231.5760816830967
14822.391,230.50690563613685
14834.75,232.4041873231957
14844.772,231.87363187172843
14857.525,237.1674385645637
14869.177,236.22123314488178
14880.662,231.85150672131329
14892.457,234.6301423785333
14904.212,232.71528957073212
14915.908,232.35879507223092
14929.02,232.46979297537328
14953.662,232.890295544307
14976.478,233.78672581367329
14987.256,231.65098593922204
15011.48,232.3650655244248
15034.777,229.38083520649624
15072.534,232.99480745157686
15095.81,238.47446894840783
15133.528,233.67160656998294
15156.516,232.8057322422929
15181.113,231.84358475209112
15218.875,234.18339813242306
15243.443,232.26585961041698
15280.741,229.77162913978188
15320.944,231.64306095288393
15345.237,232.91652002838566
15382.846,229.38795165189697
15410.078,228.74311624898786
15462.934,227.2710402890986
15546.395,227.5305343345643
15649.43,226.75834505097234
15704.787,226.15764340429956
15767.681,228.8571801594681
15844.953,226.36468715588023
15920.254,227.5107392974745
15936.522,227.7681909549173
15995.492,227.7224506956352
15998.978,228.4079901815647
16014.67,226.39327867419098
16033.783,228.4802221411913
16083,228.242360124708
16114.135,226.4115117516632
16151.209,228.8625784974834
16166.707,230.1908800011438
16187.461,225.48984625503218
16208.708,231.3244742360862
16222.957,227.23631531576837
16240.564,224.48517092637948
16260.727,222.56382460975144
16278.743,218.22122886828478
16296.958,216.84367513227136
16317.429,218.5978424508933
16337.251,216.42970768970437
16354.228,218.83094793202406
16374.888,215.2133503062316
16391.886,213.50810411665645
16410.706,216.94888538922996
16431.323,215.7934498012063
16458.381,221.18722610003746
16472.034,217.9380167825644
16509.932,211.94707338537606
16553.509,212.65010901966778
16590.012,212.4614276166706
16655.879,217.15469236971649
16733.528,214.24939480334604
16797.545,209.52548876941438
16869.315,209.18509194320177
16928.831,206.9290476816134
16994.774,208.3247383426767
17091.847,206.1012164231453
17163.698,202.631089252931
17236.245,202.29417538469403
17287.896,199.87573909141443
17311.873,198.65141317549399
17360.496,194.50284337603904
17385.299,197.02021337722056
17410.026,195.8856673685563
17434.971,194.75739808941378
17460.991,197.00049226913703
17485.291,195.4761142959414
17510.868,195.58573439908614
17534.589,196.37047527166976
17561.459,196.6236483930915
17586.251,200.96328822867957
17612.004,199.79039289658348
17637.878,197.21020619774924
17665.057,198.3760035369042
17691.214,195.51895944996556
17717.049,193.52313905154722
17743.75,194.41145637495399
17769.713,195.7049630706334
17797.574,191.25256339861124
17825.432,195.20739896471937
17854.603,193.51763426245728
17880.995,194.2606131810841
17907.158,195.7237910053392
17935.988,192.54215704394005
17965.825,192.6564989836098
17992.042,192.9556833468375
18024.45,191.78531136917942
18050.092,191.7267726989902
18081.597,192.64072093684447
18110.627,192.59044595252618
18139.755,188.87510819689115
18173.163,193.01145740964958
18201.792,189.64837724764448
18232.181,192.87750852438725
18264.682,192.52153443206024
18295.805,193.03208526365853
18324.393,191.12107228232756
18360.352,192.73157502184154
18391.159,192.2127161368506
18422.425,192.46984987600774
18457.829,191.44688100668245
18486.591,191.08794749517838
18519.994,191.6657005045612
18582.943,192.57060817148658
18677.396,197.90294365325792
18747.045,195.27099266967372
18803.635,196.9746062473733
18835.152,192.43646889385016
18866.913,192.49917580509657
18993.816,196.7099140092297
19152.786,195.08550485764974
19282.155,195.58428202340798
19442.725,195.51661846127155
19568.151,192.95303905155185
19629.493,195.41876528996985
19791.188,197.60063929670704
19883.882,200.05515178135056
20018.696,197.72302093582547
20213.307,194.47301770392272
20407.601,193.99022495118814
20536.804,197.92595404672443
20666.489,191.76130879373025
20828.392,196.65750201107113
20964.428,194.87078412905063
21067.69,192.40117180397905
21212.702,194.05178294941018
21345.184,191.24278170075527
21562.853,189.22605259203294
21790.593,191.9571766507431
21913.629,194.7825043804128
22055.594,191.38113959770786
22230.886,195.27052755302162
22367.662,196.08122144506464
22611.899,197.95136319917825
22677.423,193.9685521534979
22747.99,195.23673066044876
22840.574,199.99610424143108
22921.805,199.96524916088424
22962.308,198.93638429983517
23029.978,197.55338046178792
562654.6712121214,234.0650889391748
563135.7833333333,240.11472412125158
563536.65,242.28811438741747
563928.7666666667,245.6943230643778
564311.4333333331,245.8129429068597
564725.2999999997,247.61840667176352
565135.2166666666,251.410720261255
565539.8833333334,252.35658575466948
565896.4500000001,252.64945604060227
566246.0833333331,251.3851223710903
566589.4166666665,253.72184759026274
566919.0999999999,254.31965503106113
567240.2,253.87508363532996
567548.6545454543,254.45575046912543
567884.1318181818,253.1856910994968
568204.8696969697,253.93023488046606
568534.9666666667,252.78723185315422
568931.05,252.98309166913273
569315.4333333333,250.19006496736725
569684.7666666665,251.32188345461952
570066.3681818182,250.0223478715975
570462.5545454546,251.34832827325243
570863.0333333334,251.80222528757264
571262.3500000001,251.80879255564818
571634.1333333332,249.57224670536556
571975.4666666664,251.56390885463875
572315.4999999999,250.3009961681342
572669.8727272728,246.30955184938028
573053.5166666666,247.65697248974385
573475.7499999998,249.18618138857704
573913.0166666665,248.72078039844754
574364.6545454544,251.7666008144979
574806.0000000001,251.86150476654132
575233.9636363636,252.08002667419618
575654.5333333331,248.8639219697805
576112.8499999997,252.543697553062
576599.0999999999,252.8973536409592
577115.1000000001,251.2965766771463
577653.8500000001,251.34172534675196
578196.3499999997,251.0792763522184
578742.3499999997,249.0568689785398
579280.5499999998,252.92340485161623
579833.1166666667,251.47302309267096
580210.5045454543,244.13978325747763
580401.7833333332,243.8071398156684
580814.0045454544,236.17021956160747
581118.6499999997,230.2553890769855
581546.5272727276,225.2070402346668
581928.2999999996,219.41265806017452
582454.5272727271,215.44586651227405
582836.2999999999,209.88341782048894
583574.2545454543,206.68125254107684
583958.8000000002,210.63901783350494
586720.8424242425,223.95763277250387
587171.8499999993,225.9929310765137
587888.6681818177,234.40092907192803
588279.3499999996,238.78411585346242
588940.9045454541,246.34602904387208
589425.3500000003,250.20456464222792
590040.145454545,248.10464236577934
590488.8000000002,243.5553025827732
591019.4666666666,237.37751240309967
592383.4712121211,225.67880356583396
592785.516666666,229.38667009211042
593561.2454545454,233.1632188953882
594046.754545454,238.1475936125431
594863.8121212114,237.97721461986356
595436.4666666667,232.91795566697328
596221.5575757573,221.21724287329997
596791.1333333332,216.4410115698623
597803.6136363635,216.27309709713364
598329.7499999994,219.02228033882918
599218.2181818187,225.97166266475014
599814.6318181817,229.38148051861887
601255.1499999998,232.45478922791705
602600.7500000002,237.8582812314746
603949.15,239.14012591458967
605303.1499999992,244.53225161700482
606625.9090909091,248.4801850050678
607979.2999999997,254.57832546938147
609247.3000000004,259.22379791893974
610429.5000000001,257.74486774223317
611551.0127272727,257.8151013837554
611600.6333333328,259.6847091794925
612761.9666666661,258.13797445364014
613942.7999999997,256.193578648728
615140.6,252.74797477389262
616299.1163636366,252.8982584181087
616356.5999999999,252.729800513971
617609.5681818179,252.63944486217684
618953.7499999994,248.28893339724928
620283.7499999999,245.88658787248076
621651.4500000002,243.53068358638558
622950.732727273,243.88545246756433
623054.95,239.19230883467588
624496.9499999993,237.92850701362374
625397.9242424238,235.02330647237795
626047.499999999,228.51222535135372
626969.4272727271,215.70968264504967
627830.0999999994,205.76310728563763
629139.6181818179,199.52416462021898
629769.852727273,205.26582182975858
629866.1000000006,200.77734554085592
631526.322727272,200.45706932834122
632356.9409090906,196.49917279673912
634077.5378787883,193.09789993536265
634881.1448484845,195.94989153226658
635009.0333333323,194.85936588137295
636521.56060606,194.00258992033588
637714.3666666652,195.33150117951013
639418.2651515146,188.8477364074226
640372.2499999993,190.1777336005101
642074.6045454537,191.38425695346518
642856.65,191.5605717991007
644300.8272727265,195.3061298127235
645150.6499999997,195.82042744328479
646376.9469696959,189.88548096825593
647254.8499999992,191.8480609628653
648612.4181818187,193.47659870780961
649191.0999999993,196.17149410495196
650348.4636363634,189.2501799432969
650947.0999999997,193.44315462070247
652104.2636363631,187.2748940558699
652708.9500000003,186.7937683040444
653730.25,192.8691774329536
654438.65,194.81602929906575
655524.3499999999,199.99595342018023
656132.6499999991,200.35242454933484
657181.0909090905,192.9341212467433
657654.2060606063,189.23340881737832
657721.999999999,190.8769405532136
658764.0999999994,184.098136363561
659293.8200000001,187.3800806732598
659411.8999999996,185.6837857761792
660463.5499999999,188.43427447380085
661118.32,193.9700304568731
661215.9000000005,191.59170346951032
662282.1772727269,189.69058418048212
662796.6094545458,193.90821704355406
662877.5500000003,190.86103041769672
663937.5151515151,191.02249326390395
664320.3999999997,192.55321359717547
664408.0909090904,187.76703230989094
665321.9393939392,180.16659707392193
665836.5212121212,180.53768178380184
666753.3600000001,174.76867941399888
667409.8573333337,173.71362014216885
668415.2636363631,177.7146610306198
668915.5375757578,180.6705433303129
669819.2987878791,187.6555369926176
670296.3187878784,191.5141318512642
671070.7454545456,194.87837297832084
671457.9260606061,196.8275423165405
672150.8827272733,194.789560383579
672761.3824242426,197.12915219406037
673696.1060606058,201.1220985980582
674229.3778787885,204.66974564632602
675028.3999999999,211.69145610328425
675406.5333333331,216.1224817958984
676530.736363636,222.57485445876674
677152.3090909093,219.96238463739664
677600.7363636363,216.59070226826563
678328.1818181815,218.20973466460342
678741.6193939392,220.08623711545596
679455.3739393939,229.16045804591084
679735.1745454543,232.70102424711226
680312.5848484847,233.61111358821643
680627.6078787883,233.1080061479115
681225.6733333332,225.80855816583323
681669.9266666665,227.89516025735253
682343.7121212126,221.30626385386472
682740.0857575755,219.1411841639893
683457.8634848485,220.23521867492758
683828.7524242424,222.6967127552533
684423.6818181815,225.64160209672895
684758.0590909088,224.3560776723839
685294.8436363635,221.82035466276145
685679.8654545456,220.62261407272987
686269.1090909089,220.6316642042182
686581.8109090904,222.61792578852743
687154.044242424,222.7044405108711
687445.4972727271,222.96501296914875
688000.381818182,226.72892608676472
688300.1345454548,227.65046207304692
688809.8703030302,227.6358560751815
689157.8254545457,230.66878933516546
689693.2575757576,232.0747771551575
689951.4515151515,232.26747586461005
690474.6527272727,235.8000553317824
690736.391212121,236.4535724768809
691221.8348484851,239.2879301088554
691467.6684848482,238.41599878810229
691967.9624242428,239.37873479610943
692318.3436363635,243.5623167259663
692832.4590909089,239.2983940505077
693077.0923636364,238.47330442832686
693574.0430303031,243.6995486644999
693821.2928787881,237.75600797769894
694280.3484848483,239.34063326328518
694536.8242424241,240.45669225384142
694949.1381818183,239.31113174299168
695259.2618181818,239.79653384828728
695732.3090909093,236.79873479326412
695981.88,238.73723027829791
696434.8896969694,238.0518499460627
696644.8345454544,238.13269799082363
697090.2909090907,239.4354918894625
697342.4521212119,238.41997928360914
697746.6751515149,239.884743914407
698039.0036363635,241.02991515817237
698505.5381818184,240.89904625193032
698753.2309090907,241.8320311598419
699215.7512121215,238.8636108455049
699439.0187878788,239.00952129629684
699864.7075757575,239.72641961823388
700103.6854545457,237.20611593740935
700485.0242424243,236.7173884297771
700814.8381818184,236.60700141533357
701268.527272727,235.4215271002262
701524.5236363634,232.4560078431405
701993.1490909093,230.88479116742866
702200.9236363637,232.162121529527
702734.2727272725,232.1824465330735
703009.9848484849,230.58782898361125
703468.5218181817,233.35390620979757
703796.0731818182,232.28052064575172
704250.5218181817,232.82958847745473
704581.8054545454,233.54448715907165
705053.3442424244,234.04269676194465
705243.9090909093,235.09172492612444
705726.9518181817,237.18468030646915
706053.1981818182,237.66123151682797
706492.9518181819,236.05369135840695
706710.7395454546,236.04534030139132
707310.6972727273,238.84806965208156
707643.7254545457,233.50528810247422
708199.6806060602,233.5834734270881
708413.4484848484,233.11228487432953
708959.1515151514,234.83616059567032
709453.7878787875,231.43297127712552
709909.5454545452,230.50735989141307
710456.4545454548,227.03282273035802
710983.3563636366,224.9017352890244
711399.0436363637,225.38896913374532
712021.4654545452,224.12344691621362
